id,category,sub_category,name,district,address,lat,lng,google_coordinates,phone,business_hours,description,tags,google_map_url,notes,google_matched_name
MOOVO-YL-059,MOOVO自行車租借站,觀光休閒,頂溪社區屋頂上的貓彩繪村,虎尾鎮,頂溪里貓屋彩繪公園旁,23.7288976,120.4628142,"23.7288976, 120.4628142",0809-099-002,24小時營運,虎尾鎮重要MOOVO租借點，位於頂溪社區屋頂上的貓彩繪村，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,虎尾鎮,觀光休閒","https://www.google.com/maps/search/?api=1&query=23.7288976,120.4628142",,屋頂上的貓
MOOVO-YL-060,MOOVO自行車租借站,宗教社區,持法媽祖宮,虎尾鎮,頂溪里西園46號（持法媽祖宮前廣場）,23.7387532,120.4609698,"23.7387532, 120.4609698",0809-099-002,24小時營運,虎尾鎮重要MOOVO租借點，位於持法媽祖宮，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,虎尾鎮,宗教社區","https://www.google.com/maps/search/?api=1&query=23.7387532,120.4609698",,持法媽祖宮
MOOVO-YL-061,MOOVO自行車租借站,宗教社區,虎尾德興宮(王爺廟),虎尾鎮,中正路1號（德興宮廟埕）,23.7079245,120.4326548,"23.7079245, 120.4326548",0809-099-002,24小時營運,虎尾鎮重要MOOVO租借點，位於虎尾德興宮(王爺廟)，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,虎尾鎮,宗教社區","https://www.google.com/maps/search/?api=1&query=23.7079245,120.4326548",,虎尾德興宮 池府王爺
MOOVO-YL-062,MOOVO自行車租借站,觀光休閒,虎尾圓環,虎尾鎮,虎尾地標圓環（素還真雕像旁）,23.7099875,120.4375977,"23.7099875, 120.4375977",0809-099-002,24小時營運,虎尾鎮重要MOOVO租借點，位於虎尾圓環，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,虎尾鎮,觀光休閒","https://www.google.com/maps/search/?api=1&query=23.7099875,120.4375977",,虎尾圓環 鋼雕素還真
MOOVO-YL-063,MOOVO自行車租借站,購物商圈,家樂福虎尾店,虎尾鎮,立仁路家樂福入口停車場,23.7049799,120.4267214,"23.7049799, 120.4267214",0809-099-002,24小時營運,虎尾鎮重要MOOVO租借點，位於家樂福虎尾店，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,虎尾鎮,購物商圈","https://www.google.com/maps/search/?api=1&query=23.7049799,120.4267214",,萬家福量販 虎尾店
MOOVO-YL-064,MOOVO自行車租借站,購物商圈,全聯虎尾林森店,虎尾鎮,林森路二段全聯福利中心前,23.6989971,120.4244016,"23.6989971, 120.4244016",0809-099-002,24小時營運,虎尾鎮重要MOOVO租借點，位於全聯虎尾林森店，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,虎尾鎮,購物商圈","https://www.google.com/maps/search/?api=1&query=23.6989971,120.4244016",,全聯福利中心Pxmart 虎尾林森
MOOVO-YL-065,MOOVO自行車租借站,購物商圈,全聯虎尾文化店,虎尾鎮,文化路全聯旁,23.7113589,120.4331612,"23.7113589, 120.4331612",0809-099-002,24小時營運,虎尾鎮重要MOOVO租借點，位於全聯虎尾文化店，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,虎尾鎮,購物商圈","https://www.google.com/maps/search/?api=1&query=23.7113589,120.4331612",,全聯福利中心Pxmart 虎尾新興
MOOVO-YL-066,MOOVO自行車租借站,觀光休閒,虎尾驛(旅客服務中心),虎尾鎮,中山路64號（虎尾驛前）,23.7041765,120.4363629,"23.7041765, 120.4363629",0809-099-002,24小時營運,虎尾鎮重要MOOVO租借點，位於虎尾驛(旅客服務中心)，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,虎尾鎮,觀光休閒","https://www.google.com/maps/search/?api=1&query=23.7041765,120.4363629",,虎尾驛
MOOVO-YL-067,MOOVO自行車租借站,觀光休閒,涌翠閣(日式建築),虎尾鎮,水源路涌翠閣園區旁,23.7129202,120.4339448,"23.7129202, 120.4339448",0809-099-002,24小時營運,虎尾鎮重要MOOVO租借點，位於涌翠閣(日式建築)，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,虎尾鎮,觀光休閒","https://www.google.com/maps/search/?api=1&query=23.7129202,120.4339448",,涌翠閣
MOOVO-YL-068,MOOVO自行車租借站,機關醫療,中科虎尾園區行政大樓,虎尾鎮,科虎路中科園區服務處,23.7379829,120.4067542,"23.7379829, 120.4067542",0809-099-002,24小時營運,虎尾鎮重要MOOVO租借點，位於中科虎尾園區行政大樓，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,虎尾鎮,機關醫療","https://www.google.com/maps/search/?api=1&query=23.7379829,120.4067542",,中科虎尾園區
MOOVO-YL-069,MOOVO自行車租借站,學校文教,大屯國小,虎尾鎮,大屯路大屯國小前,23.7020898,120.388586,"23.7020898, 120.388586",0809-099-002,24小時營運,虎尾鎮重要MOOVO租借點，位於大屯國小，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,虎尾鎮,學校文教","https://www.google.com/maps/search/?api=1&query=23.7020898,120.388586",,雲林縣虎尾鎮大屯國民小學
MOOVO-YL-070,MOOVO自行車租借站,宗教社區,埒內活動中心,虎尾鎮,埒內里活動中心前,23.7208314,120.4454602,"23.7208314, 120.4454602",0809-099-002,24小時營運,虎尾鎮重要MOOVO租借點，位於埒內活動中心，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,虎尾鎮,宗教社區","https://www.google.com/maps/search/?api=1&query=23.7208314,120.4454602",,雲林縣虎尾鎮埒內社區活動中心
MOOVO-YL-071,MOOVO自行車租借站,交通轉運,斗南火車站前站,斗南鎮,中山路與延平路一段口（站前廣場）,23.6725648,120.4809667,"23.6725648, 120.4809667",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於斗南火車站前站，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,交通轉運","https://www.google.com/maps/search/?api=1&query=23.6725648,120.4809667",,斗南車站
MOOVO-YL-072,MOOVO自行車租借站,交通轉運,斗南火車站後站,斗南鎮,南昌路後站出口旁,23.6725648,120.4809667,"23.6725648, 120.4809667",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於斗南火車站後站，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,交通轉運","https://www.google.com/maps/search/?api=1&query=23.6725648,120.4809667",,斗南車站
MOOVO-YL-073,MOOVO自行車租借站,宗教社區,斗南順安宮(斗南媽),斗南鎮,長安路一段126號（順安宮前）,23.6754125,120.4733595,"23.6754125, 120.4733595",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於斗南順安宮(斗南媽)，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,宗教社區","https://www.google.com/maps/search/?api=1&query=23.6754125,120.4733595",,630雲林縣斗南鎮明昌里長安路一段126號
MOOVO-YL-074,MOOVO自行車租借站,觀光休閒,斗南田徑場 / 體育館,斗南鎮,大成路斗南田徑場正門口,23.6820001,120.4741249,"23.6820001, 120.4741249",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於斗南田徑場 / 體育館，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,觀光休閒","https://www.google.com/maps/search/?api=1&query=23.6820001,120.4741249",,雲林縣立斗南田徑場
MOOVO-YL-075,MOOVO自行車租借站,機關醫療,斗南鎮公所 / 圖書館,斗南鎮,文昌路157號（公所廣場）,23.6790918,120.4787947,"23.6790918, 120.4787947",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於斗南鎮公所 / 圖書館，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,機關醫療","https://www.google.com/maps/search/?api=1&query=23.6790918,120.4787947",,雲林縣斗南鎮立圖書館
MOOVO-YL-076,MOOVO自行車租借站,學校文教,國立斗南高級中學,斗南鎮,中山路212號（斗南高中大門）,23.6816212,120.4768477,"23.6816212, 120.4768477",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於國立斗南高級中學，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,學校文教","https://www.google.com/maps/search/?api=1&query=23.6816212,120.4768477",,雲林縣立斗南高級中學
MOOVO-YL-077,MOOVO自行車租借站,學校文教,斗南國小,斗南鎮,文元街斗南國小側門,23.680109,120.4792741,"23.680109, 120.4792741",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於斗南國小，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,學校文教","https://www.google.com/maps/search/?api=1&query=23.680109,120.4792741",,雲林縣斗南鎮斗南國民小學
MOOVO-YL-078,MOOVO自行車租借站,學校文教,文安國小,斗南鎮,文安街文安國小前,23.6916182,120.4804341,"23.6916182, 120.4804341",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於文安國小，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,學校文教","https://www.google.com/maps/search/?api=1&query=23.6916182,120.4804341",,雲林縣斗南鎮文安國民小學
MOOVO-YL-079,MOOVO自行車租借站,學校文教,大東國小,斗南鎮,大東里大東國小大門口,23.676472,120.446147,"23.676472, 120.446147",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於大東國小，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,學校文教","https://www.google.com/maps/search/?api=1&query=23.676472,120.446147",,雲林縣斗南鎮大東國民小學
MOOVO-YL-080,MOOVO自行車租借站,交通轉運,石龜火車站,斗南鎮,石龜火車站出口旁,23.63951,120.47105,"23.63951, 120.47105",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於石龜火車站，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,交通轉運","https://www.google.com/maps/search/?api=1&query=23.63951,120.47105",,石龜車站
MOOVO-YL-081,MOOVO自行車租借站,學校文教,石龜國小 / 石龜天后宮,斗南鎮,四維路石龜國小前,23.6419036,120.4823441,"23.6419036, 120.4823441",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於石龜國小 / 石龜天后宮，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,學校文教","https://www.google.com/maps/search/?api=1&query=23.6419036,120.4823441",,雲林縣斗南鎮石龜國民小學
MOOVO-YL-082,MOOVO自行車租借站,購物商圈,全聯斗南延平店,斗南鎮,延平路一段全聯福利中心前,23.6684849,120.4746469,"23.6684849, 120.4746469",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於全聯斗南延平店，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,購物商圈","https://www.google.com/maps/search/?api=1&query=23.6684849,120.4746469",,全聯福利中心Pxmart 斗南延平
MOOVO-YL-083,MOOVO自行車租借站,觀光休閒,斗南鎮立河濱公園,斗南鎮,河濱公園步道入口,23.6836013,120.4733681,"23.6836013, 120.4733681",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於斗南鎮立河濱公園，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,觀光休閒","https://www.google.com/maps/search/?api=1&query=23.6836013,120.4733681",,他里霧親水公園
MOOVO-YL-084,MOOVO自行車租借站,觀光休閒,他里霧文化園區,斗南鎮,斗南火車站旁他里霧繪本館前,23.6739587,120.4813354,"23.6739587, 120.4813354",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於他里霧文化園區，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,觀光休閒","https://www.google.com/maps/search/?api=1&query=23.6739587,120.4813354",,他里霧文化園區
MOOVO-YL-085,MOOVO自行車租借站,宗教社區,新光里社區活動中心,斗南鎮,延平路三段新光活動中心,23.6862034,120.485165,"23.6862034, 120.485165",0809-099-002,24小時營運,斗南鎮重要MOOVO租借點，位於新光里社區活動中心，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,斗南鎮,宗教社區","https://www.google.com/maps/search/?api=1&query=23.6862034,120.485165",,斗南鎮新光社區發展協會
MOOVO-YL-086,MOOVO自行車租借站,觀光休閒,西螺大橋公園 / 蝴蝶公園,西螺鎮,西螺大橋南端橋頭公園／高灘地入口,23.8059714,120.460728,"23.8059714, 120.460728",0809-099-002,24小時營運,西螺鎮重要MOOVO租借點，位於西螺大橋公園 / 蝴蝶公園，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,西螺鎮,觀光休閒","https://www.google.com/maps/search/?api=1&query=23.8059714,120.460728",,西螺蝴蝶公園(蝴蝶地景)
MOOVO-YL-087,MOOVO自行車租借站,交通轉運,西螺轉運站,西螺鎮,中山路70號（客運轉運站旁）,23.80027,120.4621,"23.80027, 120.4621",0809-099-002,24小時營運,西螺鎮重要MOOVO租借點，位於西螺轉運站，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,西螺鎮,交通轉運","https://www.google.com/maps/search/?api=1&query=23.80027,120.4621",,西螺轉運站
MOOVO-YL-088,MOOVO自行車租借站,宗教社區,西螺福興宮(太平媽),西螺鎮,延平路180號（福興宮前老街商圈）,23.8016276,120.4605212,"23.8016276, 120.4605212",0809-099-002,24小時營運,西螺鎮重要MOOVO租借點，位於西螺福興宮(太平媽)，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,西螺鎮,宗教社區","https://www.google.com/maps/search/?api=1&query=23.8016276,120.4605212",,西螺福興宮 西螺媽祖太平媽｜媽祖文化祭
MOOVO-YL-089,MOOVO自行車租借站,宗教社區,西螺廣福宮(老大媽),西螺鎮,新街路32號（廣福宮廟前廣場）,23.7971558,120.4647035,"23.7971558, 120.4647035",0809-099-002,24小時營運,西螺鎮重要MOOVO租借點，位於西螺廣福宮(老大媽)，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,西螺鎮,宗教社區","https://www.google.com/maps/search/?api=1&query=23.7971558,120.4647035",,縣定古蹟西螺廣福宮 西螺媽老大媽廟
MOOVO-YL-090,MOOVO自行車租借站,觀光休閒,西螺東市場 / 延平老街,西螺鎮,延平路東市場文創園區前,23.8014431,120.4619038,"23.8014431, 120.4619038",0809-099-002,24小時營運,西螺鎮重要MOOVO租借點，位於西螺東市場 / 延平老街，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,西螺鎮,觀光休閒","https://www.google.com/maps/search/?api=1&query=23.8014431,120.4619038",,西螺延平老街
MOOVO-YL-091,MOOVO自行車租借站,觀光休閒,西螺森活武樹園區,西螺鎮,光復西路園區大門,23.8057749,120.4572697,"23.8057749, 120.4572697",0809-099-002,24小時營運,西螺鎮重要MOOVO租借點，位於西螺森活武樹園區，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,西螺鎮,觀光休閒","https://www.google.com/maps/search/?api=1&query=23.8057749,120.4572697",,西螺森活武樹公園
MOOVO-YL-092,MOOVO自行車租借站,機關醫療,西螺鎮公所 / 圖書館,西螺鎮,光復西路20號（公所前廣場）,23.7989029,120.4577097,"23.7989029, 120.4577097",0809-099-002,24小時營運,西螺鎮重要MOOVO租借點，位於西螺鎮公所 / 圖書館，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,西螺鎮,機關醫療","https://www.google.com/maps/search/?api=1&query=23.7989029,120.4577097",,雲林縣西螺鎮立圖書館
MOOVO-YL-093,MOOVO自行車租借站,學校文教,國立西螺高級農工職業學校,西螺鎮,大同路4號（西螺農工校門）,23.7945307,120.4683516,"23.7945307, 120.4683516",0809-099-002,24小時營運,西螺鎮重要MOOVO租借點，位於國立西螺高級農工職業學校，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,西螺鎮,學校文教","https://www.google.com/maps/search/?api=1&query=23.7945307,120.4683516",,國立西螺高級農工職業學校
MOOVO-YL-094,MOOVO自行車租借站,學校文教,西螺國中,西螺鎮,興農西路西螺國中大門,23.7932286,120.4600875,"23.7932286, 120.4600875",0809-099-002,24小時營運,西螺鎮重要MOOVO租借點，位於西螺國中，支援APP掃碼與TPASS月票，串聯周邊景點與通勤動線。,"MOOVO,TPASS適用,西螺鎮,學校文教","https://www.google.com/maps/search/?api=1&query=23.7932286,120.4600875",,雲林縣立西螺國民中學
